sentence_source	label	label_notes	sentence
294	0	Comment: There is no functional connection; the hole probably appeared by accident.	The hole was found in a piece of the package that was ripped off near its edge.
295	6	Comment: prototypical example	The mummy originally was inside a wooden coffin, which had deteriorated.
296	1	"Comment: ""laws"" is a metonymy for ""rule of law"", which is a state"	This meeting establishes the laws which govern the church and the priorities for the coming year.
297	6	Comment: the game is in the packing	The game was sealed in the original packing, unopened and untouched.
298	3	Comment:	The oculomotor nerve rests in a cistern within the sinus roof.
299	5	Comment: movement	A baby girl was murdered and her body stuffed in a sack and dumped in a water body in the capital's Pallabi area.
300	5	Comment:	The new model is moving into new territory with revisions.
301	0	Comment:	He also pointed out that on the Sabbath the priests broke the commandment with priestly work.
302	9	Comment:	The sagas developed from the oral culture of the Viking Age.
303	3	Comment:	Hogarth also decorated the walls of the hospital with works of art donated by contemporary British artists.
304	6	Comment: motion is not entailed	They are storing the solution in a non-food refrigerator to avoid degradation and transfer what is immediately needed to a spray bottle for manual cleaning.
305	5	Comment:	In a desperate attempt, the company poured money into the project.
306	2	Comment:	My grandparents rest beneath a stone that shows a farmer plowing with a mule, an emblem of the way they began their lives together back in the 1930s.
307	3	Comment: Could also be Product-Producer(e2,e1)	The temperature at which flower buds are injured depends.
308	6	Comment: prototypical example	Her clothes were in a box with no lid sitting on the next higher step.
309	3	Comment:	The venter encloses a venter canal cell and an egg cell.
310	7	Comment:	Feedback, as defined earlier in this chapter, is information that can be used to modify or maintain previous behaviours.
311	9	Comment:	The train arrives from a distant point and bears down on the viewer, finally crossing the lower edge of the screen.
312	6	Comment: prototypical example	In a shocking incident, the body of a 10-year-old school boy, a resident of Jaylal Munshi Ka Rasta in Nahargarh area, was found in a sack with his mouth glued with feviquick on the railway tracks near Chanani Railway Station in Niwai area of Tonk district on Thursday evening.
313	4	Comment:	He likewise directed Edric to fling out his nets, who was rewarded with a miraculous draught of salmons.
314	7	Comment:	Five has launched a website, Holy Soap, dedicated to popular television soap operas across all channels.
315	3	Comment:	The Aroon indicator system consists of two lines, 'Aroon(up)' and 'Aroon(down)'.
316	8	Comment: the fire is a results of the owner who lit it.	The fire started when the owner lit a fire behind the house.
317	8	Comment: (a,d) is satisfied	A street writer who specialises in love letters becomes involved with one of the addressees.
318	9	Comment:	The name of the aquarium was derived from a public vote amongst Japanese people.
319	5	Comment:	She has fetched the poodle into the same acre of ground as pup.
320	1	Comment:	Phobia like fear from crowd, fear from insects, fear from height etc all contribute in developing the anxiety disorder.
321	9	Comment:	The avalanches originated in an extensive mass of rock that had previously been hydrothermally altered in large part to clay.
322	7	Comment:	The exhibition describes the fight against the forces of nature that has been central to the history of Vasa ever since it sunk in 1628.
323	5	Comment:	We placed some wax into the old tin can.
324	3	Comment:	I looked straight under the nose of the plane and sure enough, I was directly over the tiny airstrip.
325	3	Comment:	The executive board of this company reported on its activities and answered questions from the audience.
326	9	Comment:	They have also taken a very personal story about one family and a box of toys from the future and turned it into an epic story in which childlike innocence saves the human race.
327	3	Comment:	He unwinded the pocketwatch by letting down the mainspring, a ribbon of tightly rolled steel inside the mainspring barrel.
328	7	"Comment: ""Network"" can be left out. Restriction (d) is satisfied."	OVATION is the television network devoted exclusively to the arts, featuring programming on visual arts, theater, opera, music and dance.
329	7	Comment:	A penal code is a portion of a state's laws defining crimes and specifying the punishment.
330	9	Comment:	A normal beer is 8 zlots (2 euros) and a beer with raspberry syrup is 9 zlots.
331	0	Comment: heavens are not producer	In a cloudless, new moon sky, a billion stars lit the heavens.
332	1	Comment:	The hidden preamble or timing signal is employed to mark the time of commencement of the transmission of information pulses from a transmitter.
333	4	Comment:	In a peep of bantam chickens, proliferative skin lesions were observed on the shanks of 6 of 29 birds, with digit necrosis observed in some birds.
334	7	Comment:	The cover of the inner artwork of the record was analysed in an article published in 2008.
335	1	Comment:	Doe's confrontation with the flight attendant caused a commotion on the plane, prolonged the flight's delay, and added to the aggravation already being felt by the passengers and crew.
336	8	Comment: honeycomb is made by the workers	The workers build the honeycomb in which the eggs are laid and the honey and pollen is stored.
337	6	Comment: prototypical example	The blue plastic cutting board behind it was in a box lot I bought at an auction.
338	4	Comment:	"Instead of ""dominance"" and ""submission"", he uses the terms ""assertiveness"" and ""passiveness"" to reflect the role of the wolf in the pack."
339	0	Comment:	The chronic myelogenous leukemia-specific P210 protein is the product of the bcr/abl hybrid gene.
340	0	Comment: Audit here is a process, not a message.	The purpose of the audit was to report on the financial statements.
341	6	Comment: prototypical example.	The stomach was full of fine gravel and small seeds.
342	4	Comment:	I bore my chalice safely through a throng of foes.
343	6	Comment: prototypical example; no movement here	The body is already removed for an autopsy and placed in a lead coffin, which is put inside a wooden case.
