,sentence_source,label,predicted,ks_test,best_distribution,distribution_summary,bayesfactor,max_test,min_test,label_notes,sentence,e1,e2,e1_e2,likelihood_e1_arrow_e2,wiley_e1_arrow_e2,gov.au_e1_arrow_e2,abc.net.au_e1_arrow_e2,nationalgeographic_e1_arrow_e2,smh_e1_arrow_e2,oreilly_e1_arrow_e2,springer_e1_arrow_e2,edu_e1_arrow_e2,wikipedia_e1_arrow_e2,nejm.org_e1_arrow_e2,bbc_e1_arrow_e2,time_e1_arrow_e2,mit.edu_e1_arrow_e2,au.news.yahoo.com_e1_arrow_e2,skynews_e1_arrow_e2,economist_e1_arrow_e2,ncbi.nlm.nih.gov_e1_arrow_e2,nytimes_e1_arrow_e2,IMDB_e1_arrow_e2
31,8373,0,0,"KstestResult(statistic=0.6247368421052631, pvalue=1.911526850140177e-06)","{'chi2': {'df': 1.3008483882334958, 'loc': 0.0010480076705242246, 'scale': 0.1259565795530859}}","          sumsquare_error        aic        bic  kl_div
chi2          1214.253474  21.410760  87.824786     inf
expon         1243.591226  15.588107  85.333951     inf
lognorm       1271.428943  45.685908  88.699014     inf
gamma         1320.969571  97.622739  89.425280     inf
invgamma      1334.682392  47.349488  89.621500     inf",NaNe-Inf ,1,0.8528,dummy,The damage caused by a bullet depends on the amount of energy which it transfers to the tissues.,damage,bullet,damage bullet,0,0.01310717,0.020945173,0.04293922,0.162468514,0.169992019,0.472397476,0.008919722,0.060577819,0.124020286,0.069093918,0.165919283,0.270613108,0.1861167,0.018095105,0.130563798,0.182596291,0.001048008,0.251903343,0.595155709
32,8377,1,0,"KstestResult(statistic=0.3029411764705882, pvalue=0.10922464126762699)","{'cauchy': {'loc': 0.9879871369017684, 'scale': 0.013837524748613468}}","         sumsquare_error         aic         bic  kl_div
cauchy      50557.269808 -199.083699  141.626454     inf
expon       57058.713759 -375.855221  143.683013     inf
t           57182.676661 -378.762404  146.553120     inf
norm        57182.978407 -380.767634  143.719996     inf
lognorm     57205.130518 -378.567989  146.559794     inf",NaNe-Inf ,0.9971,0.4576,dummy,Neuralgia (TN) is the most common cause of chronic sinusitis headache.,neuralgia,headache,neuralgia headache,0,0.907956318,0.900293574,0.998219392,,0.996862465,,0.898093842,0.968586387,0.912838634,0.9051349,0.991656408,0.97987087,0.989311898,0.984860817,0.997666278,0.993541977,0.890734101,0.979707967,0.995567438
33,8382,0,0,"KstestResult(statistic=0.22421052631578947, pvalue=0.34118967162819547)","{'expon': {'loc': 0.0006020112513826982, 'scale': 0.10793502142342105}}","          sumsquare_error         aic         bic  kl_div
expon         8774.501062 -201.386366  122.457036     inf
gamma         8804.956307 -192.818428  125.467307     inf
lognorm       8972.622748 -208.556761  125.825709     inf
invgamma      8987.608705 -211.614526  125.857416     inf
t             9031.202562 -220.938823  125.949352     inf",NaNe-Inf ,1,0.9993,dummy,The distribution of the damage caused by the earthquake in Valdivia in relation to the form of the terrane.,damage,earthquake,damage earthquake,0,0.020542602,0.020257154,0.10110764,0.250281849,0.084990322,0.133419689,0.016264428,0.080627508,0.092645654,0.031132929,0.085095917,0.217592593,0.155532359,0.021428571,0.142271663,0.194092827,0.000602011,0.154824233,0.259493671
34,8402,0,0,"KstestResult(statistic=0.15, pvalue=0.8062188143642457)","{'t': {'df': 1.1680963098666877, 'loc': 0.9905676010373038, 'scale': 0.005165536563006121}}","          sumsquare_error         aic         bic  kl_div
t             1037.676620  671.500546   84.839026     inf
cauchy        1113.029708  597.712859   83.226517     inf
norm          6889.774000  303.524982  117.862615     inf
lognorm       6894.580453  303.229643  120.820304     inf
invgamma      7002.010310  254.984417  121.114075     inf",NaNe-Inf ,0.9509,0.9707,dummy,"The misinterpretation has been caused by the Italian word for vacuum tubes, which is valvole (or tubi a vuoto).",misinterpretation,word,misinterpretation word,0,0.994768256,0.990117576,0.99450194,0.990787415,0.98661898,0.988772351,0.990896142,0.99719682,0.99999547,0.973536488,0.492473118,0.983642794,0.9776226,0.99501726,0.985434793,0.983407527,0.996813694,0.986727209,0.997526495
35,8403,0,0,"KstestResult(statistic=0.6, pvalue=5.671749163660422e-06)","{'chi2': {'df': 1.5819822874195848, 'loc': 0.0005413734227293548, 'scale': 0.18121200995489406}}","          sumsquare_error        aic        bic  kl_div
chi2           761.035822  35.869550  78.947904     inf
gamma          775.660052  56.354322  79.309549     inf
expon          787.992330  20.487201  76.664816     inf
lognorm        833.524986  16.809320  80.676586     inf
invgamma       835.331592  13.021060  80.717723     inf",NaNe-Inf ,1,0.9675,dummy,The current Iraqi government is seeking financial compensation from Israel for the damage caused by the bombing of the Osirak nuclear reactor in 1981.,damage,bombing,damage bombing,0,0.009987734,0.055482166,0.306829766,0.228538283,0.439050701,0.14559387,0.009835633,0.083802945,0.293154762,0.052232519,0.302173913,0.5,0.677560781,0.257452575,0.49220104,0.419962335,0.000541373,0.460620525,0.765656566
36,8404,0,0,"KstestResult(statistic=0.4063157894736842, pvalue=0.00686653672827553)","{'t': {'df': 0.5051363066262429, 'loc': 0.003604226092361937, 'scale': 0.0034723494498597966}}","          sumsquare_error         aic         bic  kl_div
t            47112.591615  -75.514480  157.334592     inf
lognorm      47644.711378 -268.849540  157.547988     inf
invgamma     48341.539852 -247.356348  157.823860     inf
gamma        51399.928058 -271.638426  158.989425     inf
expon        58228.111082 -358.914167  158.414884     inf",NaNe-Inf ,0.6925,0.0012,dummy,"The sheer scale of the death and destruction caused by the 2004 Boxing Day tsunami is impossible to fathom, even five years on.",death,tsunami,death tsunami,0,0.002849003,0.026963658,0.0199178,0.052697616,0.027972454,0.091057175,0.003905219,0.004740969,2.09E-05,0.002189371,0.006738208,0.041219372,0.057767807,0.10062333,0.017292282,0.095848426,0.000219209,0.002243632,0.003740502
37,8405,0,0,"KstestResult(statistic=0.33, pvalue=0.04626696493664595)","{'cauchy': {'loc': 0.9844103600526468, 'scale': 0.018774591604723712}}","          sumsquare_error         aic         bic  kl_div
cauchy       24927.189389 -123.550590  142.295112     inf
t            25331.882313 -160.632270  145.545538     inf
norm         26768.743630 -277.418332  143.649351     inf
lognorm      26779.301448 -275.744498  146.601282     inf
invgamma     26907.906592 -277.939080  146.692310     inf",NaNe-Inf ,0.9978,0.433,dummy,As a guitarist I get so much satisfaction from the playing and performing of music.,satisfaction,playing,satisfaction playing,0,0.957810718,0.909180945,0.997817432,0.982576985,0.987925357,0.995284351,0.930232558,0.963608406,0.999988847,0.844892812,0.99875858,0.965309201,0.955758596,0.855091384,0.99254307,0.89251844,0.97789465,0.994869055,0.999729937
38,8409,0,1,"KstestResult(statistic=0.3057894736842105, pvalue=0.07908908978327223)","{'t': {'df': 0.6175481084110003, 'loc': 0.9948944277246607, 'scale': 0.0018916504419165762}}","          sumsquare_error         aic         bic  kl_div
t            71426.489582 -114.069305  165.241034     inf
cauchy       74174.643416  -80.848229  163.013912     inf
lognorm     126072.103997 -314.123748  176.036553     inf
norm        126107.255514 -319.121085  173.097410     inf
invgamma    127591.384756 -328.524843  176.264151     inf",inf,0.969,0.5271,dummy,"In this paper, we propose a web-based system for prevention of the confidential information leakage caused by the person who is authorized to access.",leakage,person,leakage person,0,0.966314459,0.993480286,0.994637149,0.992982289,0.993977017,0.970559689,0.976205003,0.99663924,0.999997291,0.961564396,0.995605749,0.996202879,0.925073252,0.990976028,0.995234545,0.977221597,0.994329968,0.995828793,0.999575679
39,8417,1,1,"KstestResult(statistic=0.30666666666666664, pvalue=0.1394260705773399)","{'t': {'df': 0.4271980730680199, 'loc': 0.9999227037672338, 'scale': 4.855121168017004e-05}}","          sumsquare_error         aic         bic  kl_div
t            4.995223e+06 -430.419647  198.863286     inf
cauchy       1.771308e+07 -367.029920  215.142558     inf
norm         2.958279e+07 -691.983990  222.835900     inf
invgamma     2.958787e+07 -690.246929  225.546525     inf
expon        3.210909e+07 -878.523024  224.065095     inf",inf,0.9965,0.5661,dummy,"Clinically, microcracks cause stress or fragility fractures.",microcracks,stress,microcracks stress,0,0.998431037,0.999770695,0.999944885,,0.999970675,0.999180999,0.997937889,0.999632862,0.998927724,0.999914354,0.999579358,0.99994286,0.992152166,0.999862494,,,0.9998999,0.999931823,
40,8439,0,0,"KstestResult(statistic=0.23210526315789473, pvalue=0.30064833230829613)","{'gamma': {'a': 0.7471922298359313, 'loc': 0.018098902664956534, 'scale': 0.13262386768812562}}","          sumsquare_error         aic         bic  kl_div
gamma         4206.232293  -90.262701  111.431105     inf
chi2          4265.521049  -85.005760  111.697049     inf
expon         4292.661428 -118.970227  108.873119     inf
lognorm       4387.311468 -101.869611  112.231942     inf
invgamma      4394.867729  -97.443727  112.264638     inf",NaNe-Inf ,0.4918,0.0063,dummy,"Finally, Slone's fear of AIDS and the mental distress she suffered from this fear were caused by the needle stab.",fear,stab,fear stab,0,0.061080262,0.095053183,0.205545775,0.104417671,0.37248129,0.057448037,0.056327725,0.018757881,0.323193916,0.095519865,0.271276596,0.060363122,0.147049339,0.018098903,0.248803828,0.065505353,0.032058763,0.108006448,0.159600998
41,8455,0,0,"KstestResult(statistic=0.13473684210526315, pvalue=0.8907157165746166)","{'gamma': {'a': 0.7213605874841407, 'loc': 0.0016380889608312572, 'scale': 0.15359954814587098}}","          sumsquare_error        aic         bic  kl_div
gamma         2377.007114   6.481468  100.587328     inf
chi2          2439.383975  31.397162  101.079492     inf
expon         2559.414600  14.279701   99.047680     inf
lognorm       2708.931778  31.904884  103.070860     inf
invgamma      2726.992980  41.776365  103.197118     inf",NaNe-Inf ,0.3402,0.4521,dummy,The suffering caused by the embargo is sometimes reported here as well.,suffering,embargo,suffering embargo,0,0.00533224,0.045892351,0.080863887,0.043659044,0.037395137,0.104314582,0.004540018,0.145436309,0.491573034,0.012463393,0.369463262,0.109589041,0.08113392,0.12543554,0.097120547,0.112225097,0.001638089,0.15308292,0.047854581
42,8471,1,0,"KstestResult(statistic=0.15894736842105264, pvalue=0.7508527676251646)","{'norm': {'loc': 0.6756151651708711, 'scale': 0.17764858380570647}}","          sumsquare_error        aic        bic  kl_div
norm          1309.487253 -58.344995  86.314965     inf
t             1309.489256 -56.344728  89.259433     inf
gamma         1309.714059 -56.345852  89.262695     inf
lognorm       1309.856542 -56.332932  89.264761     inf
invgamma      1311.794589 -55.859358  89.292853     inf",NaNe-Inf ,0.5674,0.4577,dummy,Even nuclear energy is among the causes of water pollution.,nuclear energy,pollution,nuclear energy pollution,0,0.364548495,0.865874363,0.715003589,0.978119273,0.779220779,0.770915462,0.71657754,0.40652819,0.514285714,0.59347181,0.906718852,0.842056292,0.518777293,0.46878825,0.69015444,0.621559633,0.489139179,0.673316708,0.921632275
43,8473,0,1,"KstestResult(statistic=0.1531578947368421, pvalue=0.7878225951833449)","{'lognorm': {'s': 0.14709792293058094, 'loc': -0.7506079863732569, 'scale': 1.3488218013509323}}","          sumsquare_error        aic        bic  kl_div
lognorm       1090.126712 -36.064653  85.775911     inf
invgamma      1090.786882 -36.019407  85.787414     inf
gamma         1092.358511 -36.757749  85.814770     inf
norm          1095.176163 -38.952939  82.919277     inf
t             1095.178671 -36.952907  85.863760     inf",8.62E+57,1,0.0433,dummy,Sorace was unaware that her anger was caused by the abuse.,anger,abuse,anger abuse,0,0.813810111,0.878016086,0.48411215,0.429530201,0.756481481,0.611208406,0.844553244,0.783505155,0.556748466,0.855855856,0.416230366,0.504115226,0.554934823,0.289317507,0.49137931,0.417464115,0.963607233,0.678638941,0.313935681
44,8476,1,1,"KstestResult(statistic=0.16578947368421051, pvalue=0.7058904511582669)","{'gamma': {'a': 8.778084183594476, 'loc': -0.07310130733547382, 'scale': 0.08207851354526627}}","          sumsquare_error        aic        bic  kl_div
gamma          949.664035 -10.450692  83.155034     inf
lognorm        949.938938  -9.063858  83.160533     inf
invgamma       951.210964  -9.070967  83.185958     inf
norm           959.909777 -11.406861  80.414484     inf
t              959.910501  -9.408344  83.358937     inf",inf,0.925,0.9285,dummy,"As people discovered that debt and overconsumption cause stress to families, the planet, and each of us, many turned instead to friends.",debt,stress,debt stress,0,0.98989899,0.441295547,0.503968254,0.908554572,0.574557709,0.505804312,0.987416987,0.923335199,0.704433498,0.972702807,0.644079886,0.406976744,0.760273973,0.236605026,0.486078886,0.354312354,0.999573339,0.432786885,0.519313305
45,8486,1,1,"KstestResult(statistic=0.16842105263157894, pvalue=0.6884979252942335)","{'norm': {'loc': 0.862225576548685, 'scale': 0.12423265526094442}}","          sumsquare_error        aic        bic  kl_div
norm          2072.069164 -42.620595  95.034294     inf
lognorm       2072.136603 -40.550042  97.979351     inf
t             2074.432678 -27.832187  98.000393     inf
invgamma      2084.541709 -44.020698  98.092758     inf
cauchy        2133.006642  13.674297  95.585006     inf",inf,0.9377,0.9401,dummy,"The drone strike that resulted in the death of Pakistan's most wanted terrorist is believed to be a result of deliberately planted false intelligence, sources in South Waziristan have confirmed.",strike,death,strike death,0,0.985771864,0.764038048,0.866613419,0.907451923,0.823304158,0.694813028,0.978676518,0.855029586,0.999534248,0.971679109,0.93164794,0.793220339,0.740414279,0.863986313,0.747818499,0.524656427,0.9992245,0.964901085,0.969504671
46,8489,0,1,"KstestResult(statistic=0.18736842105263157, pvalue=0.5576106468395368)","{'cauchy': {'loc': 0.8670635824563135, 'scale': 0.10282040935446134}}","         sumsquare_error         aic        bic  kl_div
cauchy        506.662421  211.719235  68.273591     inf
t             510.488023  198.097281  71.360953     inf
norm          513.488477  151.798395  68.527862     inf
lognorm       513.753561  154.926690  71.482107     inf
chi2          518.046040  152.753107  71.640195     inf",inf,0.9908,0.4445,dummy,The idea of Roman expansion into North Africa started with the fear and jealousy caused by the great economic power of Carthage.,fear,power,fear power,0,0.942164179,0.930623867,0.630879346,0.735468565,0.64495114,0.909090909,0.906453952,0.963644328,0.999923116,0.766094421,0.951018949,0.588538978,0.836501901,0.07826087,0.641142857,0.542222222,0.973068291,0.852778956,0.829539707
47,8493,0,0,"KstestResult(statistic=0.7, pvalue=3.378943347343011e-08)","{'chi2': {'df': 1.2795062625938773, 'loc': 0.013309739959993844, 'scale': 0.026880037634179572}}","          sumsquare_error         aic         bic  kl_div
chi2          8358.963598  -65.010202  124.479681     inf
gamma         8386.219698  -74.874859  124.541534     inf
lognorm       8688.059669 -121.189429  125.213370     inf
expon         9251.794267 -178.498401  123.463420     inf
invgamma      9386.327164 -115.440209  126.682154     inf",NaNe-Inf ,1,0.4143,dummy,"Tides are caused by the gravitational pull of the moon and sun, and the rotation of the Earth.",tides,gravitational pull,tides gravitational pull,0,0.046257796,0.01330974,0.189492591,0.107321966,0.03273288,0.163076923,0.161960284,0.041602465,0.038080912,0.016023471,0.025100236,0.049830125,0.236390208,0.013849612,0.025297619,0.061662198,0.058219178,0.044281074,0.01668002
48,8494,0,0,"KstestResult(statistic=0.14578947368421052, pvalue=0.8335689194047006)","{'lognorm': {'s': 0.006211721809011608, 'loc': -44.90900271574766, 'scale': 45.56498080560071}}","         sumsquare_error        aic        bic  kl_div
lognorm       675.572165  38.354854  76.684616     inf
norm          675.774062  35.786688  73.745854     inf
t             675.778076  37.778523  76.690406     inf
chi2          676.483727  37.849074  76.710236     inf
gamma         676.521240  37.319152  76.711289     inf",NaNe-Inf ,1,0,dummy,The dramatic streaks we see in the sky are caused by particles that incinerate before they hit the ground.,streaks,particles,streaks particles,0,0.989328812,0.868778281,0.4958159,0.736130868,0.091478697,0.933660934,0.983293556,0.956022945,0.583673469,0.794594595,0.73594132,0.538035961,0.918376105,0.204141055,0.427257044,0.554763448,0.995986056,0.358913813,0.270562771
